order_id,user_id,order_datetime,num_items,subtotal,shipping_fee,tax,discount_total,total,payment_method,order_status,shipping_city,shipping_country
O00001199,U000260,2023-03-19 08:49:15,8,70788.59,0.0,12741.95,10731.28,83530.54,Debit Card,pending,San Francisco,United States
O00001200,U000403,2022-10-03 07:45:39,6,36224.23,0.0,6520.36,6907.15,42744.59,COD,delivered,Surat,India
O00001201,U000059,2023-05-17 13:29:12,5,49931.63,0.0,8987.69,7475.71,58919.32,COD,cancelled,Hyderabad,India
O00001202,U000363,2023-12-04 10:35:07,8,60519.34,0.0,10893.48,5374.81,71412.82,UPI,delivered,Chandigarh,India
O00001203,U000379,2024-11-18 08:51:58,1,11364.31,0.0,2045.58,0.0,13409.89,Debit Card,delivered,Ahmedabad,India
O00001204,U000208,2024-07-23 02:46:03,3,18269.54,0.0,3288.52,4756.83,21558.06,Credit Card,delivered,Bengaluru,India
O00001205,U000335,2024-06-22 04:19:29,8,106040.6,0.0,19087.31,0.0,125127.91,Net Banking,returned,Bhopal,India
O00001206,U000432,2023-06-20 00:33:33,3,55778.91,0.0,10040.2,0.0,65819.11,UPI,cancelled,Surat,India
O00001207,U000063,2024-01-20 01:21:50,2,14935.84,0.0,2688.45,3010.27,17624.29,Net Banking,delivered,Mumbai,India
O00001208,U000360,2024-10-11 00:33:56,6,32477.58,0.0,5845.96,1787.5,38323.54,UPI,delivered,Surat,India
O00001209,U000274,2022-02-26 07:59:28,2,6499.46,0.0,1169.9,0.0,7669.36,Credit Card,delivered,Lucknow,India
O00001210,U000476,2024-11-08 14:19:11,4,31830.57,0.0,5729.5,0.0,37560.07,UPI,shipped,Surat,India
O00001211,U000463,2024-05-27 11:31:07,5,77231.52,0.0,13901.67,0.0,91133.19,Credit Card,delivered,Houston,United States
O00001212,U000376,2024-09-28 10:30:51,10,104817.71,0.0,18867.19,0.0,123684.9,Debit Card,delivered,Indore,India
O00001213,U000450,2024-02-01 04:53:51,1,21746.0,0.0,3914.28,0.0,25660.28,Debit Card,delivered,Mumbai,India
O00001214,U000063,2024-12-30 05:55:37,8,61408.44,0.0,11053.52,0.0,72461.96,UPI,delivered,Mumbai,India
O00001215,U000227,2023-04-23 23:56:00,9,44502.98,0.0,8010.54,1318.94,52513.52,Debit Card,delivered,Nagpur,India
O00001216,U000417,2021-05-13 07:35:00,1,3761.06,0.0,676.99,693.59,4438.05,UPI,delivered,Kochi,India
O00001217,U000402,2024-12-02 20:39:52,8,54347.4,0.0,9782.53,3754.36,64129.93,UPI,shipped,Surat,India
O00001218,U000065,2024-11-16 18:25:55,2,21987.6,0.0,3957.77,0.0,25945.37,UPI,delivered,Coimbatore,India
O00001219,U000224,2023-06-23 00:08:27,4,20238.7,0.0,3642.97,5880.48,23881.67,Credit Card,pending,Surat,India
O00001220,U000186,2024-12-27 03:07:21,7,43309.03,0.0,7795.63,0.0,51104.66,UPI,delivered,Surat,India
O00001221,U000470,2024-06-27 14:44:47,7,43269.12,0.0,7788.44,0.0,51057.56,Credit Card,delivered,Bengaluru,India
O00001222,U000102,2023-05-07 22:42:23,2,40976.66,0.0,7375.8,2957.48,48352.46,UPI,delivered,Abu Dhabi,United Arab Emirates
O00001223,U000369,2024-01-10 23:09:08,3,13695.03,0.0,2465.11,0.0,16160.14,UPI,shipped,Kochi,India
O00001224,U000109,2024-10-04 03:56:56,4,21606.58,0.0,3889.18,2566.7,25495.76,UPI,delivered,Jaipur,India
O00001225,U000464,2023-05-11 12:15:00,2,95372.8,0.0,17167.1,0.0,112539.9,UPI,pending,Bhopal,India
O00001226,U000132,2024-12-06 15:14:34,6,83974.46,0.0,15115.4,0.0,99089.86,Net Banking,shipped,Coimbatore,India
O00001227,U000444,2022-12-19 08:19:10,3,9211.26,0.0,1658.03,0.0,10869.29,UPI,shipped,Mumbai,India
O00001228,U000307,2024-09-04 02:30:26,7,65726.38,0.0,11830.75,6370.05,77557.13,Debit Card,delivered,Coimbatore,India
O00001229,U000476,2024-05-16 18:42:39,9,132687.81,0.0,23883.81,5366.44,156571.62,UPI,delivered,Chandigarh,India
O00001230,U000478,2024-12-03 10:17:28,5,29248.8,0.0,5264.78,4803.95,34513.58,Credit Card,delivered,Chennai,India
O00001231,U000326,2023-03-22 10:03:34,4,30166.64,0.0,5430.0,0.0,35596.64,Credit Card,returned,Coimbatore,India
O00001232,U000226,2024-11-12 07:13:53,6,58847.17,0.0,10592.49,4295.52,69439.66,Debit Card,delivered,Pune,India
O00001233,U000427,2024-05-01 00:33:07,4,32604.76,0.0,5868.86,814.78,38473.62,UPI,delivered,Jaipur,India
O00001234,U000213,2021-02-14 12:18:35,9,88948.82,0.0,16010.79,4481.01,104959.61,UPI,delivered,Ahmedabad,India
O00001235,U000125,2023-03-27 01:44:18,3,25118.19,0.0,4521.27,2808.31,29639.46,Credit Card,cancelled,Bengaluru,India
O00001236,U000185,2024-09-15 06:40:07,3,18917.58,0.0,3405.16,0.0,22322.74,Debit Card,delivered,Kolkata,India
O00001237,U000138,2024-08-09 07:05:13,7,93548.8,0.0,16838.78,0.0,110387.58,Credit Card,delivered,Nagpur,India
O00001238,U000269,2023-07-24 10:41:04,1,4552.67,0.0,819.48,0.0,5372.15,UPI,cancelled,Bengaluru,India
O00001239,U000410,2022-04-27 18:01:28,3,32248.32,0.0,5804.7,3970.29,38053.02,COD,cancelled,Hyderabad,India
O00001240,U000283,2023-05-29 02:32:06,2,19020.93,0.0,3423.77,0.0,22444.7,UPI,delivered,Pune,India
O00001241,U000178,2023-05-06 20:20:21,5,43870.74,0.0,7896.73,6641.22,51767.47,Credit Card,returned,Pune,India
O00001242,U000273,2022-09-04 22:53:34,1,10228.14,0.0,1841.07,0.0,12069.21,UPI,delivered,Delhi,India
O00001243,U000101,2024-09-09 02:27:44,2,24896.74,0.0,4481.41,0.0,29378.15,Credit Card,shipped,Chandigarh,India
O00001244,U000180,2024-12-20 10:59:10,2,13735.46,0.0,2472.38,0.0,16207.84,Net Banking,delivered,Nagpur,India
O00001245,U000460,2022-04-17 14:44:22,5,46740.94,0.0,8413.37,7507.23,55154.31,UPI,delivered,Patna,India
O00001246,U000484,2024-10-14 05:52:39,6,37849.52,0.0,6812.91,2253.54,44662.43,Credit Card,delivered,Nagpur,India
O00001247,U000151,2023-07-05 23:24:29,1,2572.21,0.0,463.0,856.15,3035.21,Credit Card,delivered,Indore,India
O00001248,U000487,2024-04-28 05:59:59,8,52735.19,0.0,9492.33,5771.09,62227.52,UPI,shipped,Patna,India
O00001249,U000459,2024-12-27 07:16:15,1,4489.7,0.0,808.15,1346.02,5297.85,Credit Card,delivered,Chennai,India
O00001250,U000275,2022-11-06 13:46:13,7,106840.56,0.0,19231.3,7641.28,126071.86,Debit Card,delivered,Kochi,India
O00001251,U000385,2022-06-04 03:24:19,5,72864.83,0.0,13115.67,10074.68,85980.5,Net Banking,delivered,Ahmedabad,India
O00001252,U000222,2022-10-20 00:22:28,7,65113.1,0.0,11720.36,10241.85,76833.46,UPI,delivered,Jaipur,India
O00001253,U000346,2022-04-29 14:19:06,3,26726.64,0.0,4810.8,0.0,31537.44,Net Banking,returned,Delhi,India
O00001254,U000092,2022-06-08 22:56:26,10,124090.63,0.0,22336.31,6228.17,146426.94,Debit Card,delivered,Chennai,India
O00001255,U000336,2024-04-04 01:51:46,6,43604.31,0.0,7848.78,783.44,51453.09,Debit Card,delivered,Kochi,India
O00001256,U000264,2023-11-26 08:19:25,6,47704.54,0.0,8586.82,1243.64,56291.36,UPI,delivered,Chennai,India
O00001257,U000253,2022-07-14 14:56:41,3,37108.12,0.0,6679.46,0.0,43787.58,Credit Card,delivered,Pune,India
O00001258,U000414,2024-12-29 01:51:59,8,86983.46,0.0,15657.02,3543.98,102640.48,Credit Card,pending,Coimbatore,India
O00001259,U000443,2021-12-21 11:24:57,2,21251.08,0.0,3825.19,0.0,25076.27,Debit Card,delivered,Chandigarh,India
O00001260,U000273,2021-05-25 06:41:28,4,26765.2,0.0,4817.74,1625.88,31582.94,UPI,delivered,Delhi,India
O00001261,U000108,2023-01-19 04:14:42,2,3152.48,0.0,567.45,0.0,3719.93,UPI,shipped,Lucknow,India
O00001262,U000254,2023-06-09 14:16:59,7,126204.56,0.0,22716.82,25853.47,148921.38,Debit Card,shipped,Chennai,India
O00001263,U000480,2021-04-27 21:01:50,2,16974.59,0.0,3055.43,3898.72,20030.02,UPI,delivered,Sydney,Australia
O00001264,U000235,2024-09-08 16:23:29,7,36851.02,0.0,6633.18,3512.61,43484.2,Credit Card,pending,Pune,India
O00001265,U000092,2023-09-19 01:43:40,4,48830.56,0.0,8789.5,2653.12,57620.06,Net Banking,shipped,Mumbai,India
O00001266,U000428,2024-12-08 16:37:11,6,71474.32,0.0,12865.38,13340.73,84339.7,Debit Card,delivered,Indore,India
O00001267,U000366,2022-01-11 22:10:01,2,12491.32,0.0,2248.44,1292.9,14739.76,UPI,delivered,Bengaluru,India
O00001268,U000274,2024-05-15 04:47:57,4,30931.87,0.0,5567.74,5702.27,36499.61,UPI,delivered,Nagpur,India
O00001269,U000051,2023-02-24 09:03:22,6,45576.8,0.0,8203.82,0.0,53780.62,Debit Card,returned,Brisbane,Australia
O00001270,U000029,2024-11-27 07:16:36,5,37393.27,0.0,6730.79,0.0,44124.06,Credit Card,delivered,Coimbatore,India
O00001271,U000486,2024-09-30 21:45:57,3,5384.7,0.0,969.25,0.0,6353.95,Debit Card,delivered,Hyderabad,India
O00001272,U000189,2024-05-20 07:59:20,7,56157.95,0.0,10108.43,6014.45,66266.38,UPI,delivered,Jaipur,India
O00001273,U000186,2024-12-29 02:25:37,2,17277.88,0.0,3110.02,0.0,20387.9,Debit Card,delivered,Pune,India
O00001274,U000218,2024-04-03 04:10:08,3,20554.02,0.0,3699.72,0.0,24253.74,UPI,cancelled,Nagpur,India
O00001275,U000021,2024-12-27 00:49:39,5,64892.15,0.0,11680.59,4850.65,76572.74,UPI,delivered,Chandigarh,India
O00001276,U000151,2022-04-07 19:12:30,7,46576.31,0.0,8383.74,9580.79,54960.05,UPI,delivered,Pune,India
O00001277,U000417,2023-01-09 21:54:29,1,26908.5,0.0,4843.53,0.0,31752.03,Debit Card,delivered,Kochi,India
O00001278,U000354,2023-12-18 17:07:21,3,18009.14,0.0,3241.65,0.0,21250.79,UPI,delivered,Pune,India
O00001279,U000209,2024-10-18 11:20:57,7,46266.05,0.0,8327.89,5803.96,54593.94,Debit Card,pending,Surat,India
O00001280,U000128,2024-12-04 10:24:29,7,75656.16,0.0,13618.11,11581.28,89274.27,Debit Card,delivered,Lucknow,India
O00001281,U000293,2024-06-03 04:16:21,9,88388.06,0.0,15909.85,0.0,104297.91,Credit Card,delivered,Kochi,India
O00001282,U000073,2023-02-14 18:03:53,4,30255.53,0.0,5446.0,0.0,35701.53,UPI,shipped,Chennai,India
O00001283,U000054,2024-12-16 12:28:58,8,44278.92,0.0,7970.21,9059.13,52249.13,Credit Card,delivered,Hyderabad,India
O00001284,U000098,2024-08-30 22:38:06,3,12571.59,0.0,2262.89,1129.56,14834.48,Credit Card,shipped,London,United Kingdom
O00001285,U000287,2023-11-03 11:30:34,3,28611.16,0.0,5150.01,5274.44,33761.17,UPI,delivered,Delhi,India
O00001286,U000007,2022-10-26 18:58:32,9,68613.53,0.0,12350.44,16411.19,80963.97,UPI,delivered,Lucknow,India
O00001287,U000191,2024-02-12 23:37:02,5,32469.18,0.0,5844.45,9910.42,38313.63,Net Banking,delivered,Pune,India
O00001288,U000357,2024-11-18 07:46:48,4,15199.08,0.0,2735.83,0.0,17934.91,UPI,delivered,Berlin,Germany
O00001289,U000243,2023-09-20 12:50:08,2,19903.82,0.0,3582.69,0.0,23486.51,Credit Card,delivered,Ahmedabad,India
O00001290,U000203,2024-10-04 05:51:11,2,21193.36,0.0,3814.8,0.0,25008.16,Credit Card,cancelled,Chennai,India
O00001291,U000006,2024-08-14 23:23:57,3,27086.92,0.0,4875.65,1201.22,31962.57,UPI,delivered,Kolkata,India
O00001292,U000157,2024-11-17 10:05:27,1,5648.93,0.0,1016.81,2212.64,6665.74,Debit Card,delivered,Pune,India
O00001293,U000496,2024-07-16 02:32:33,6,24140.51,0.0,4345.29,3091.6,28485.8,Debit Card,delivered,Nagpur,India
O00001294,U000351,2024-05-02 09:12:33,4,28793.68,0.0,5182.86,0.0,33976.54,COD,delivered,Patna,India
O00001295,U000128,2023-03-10 01:41:02,6,67491.91,0.0,12148.54,2596.39,79640.45,UPI,delivered,Lucknow,India
O00001296,U000324,2024-05-30 15:59:53,5,20530.35,0.0,3695.46,0.0,24225.81,UPI,delivered,Coimbatore,India
O00001297,U000148,2022-04-18 02:10:02,6,55685.8,0.0,10023.44,0.0,65709.24,Credit Card,delivered,Kolkata,India
O00001298,U000487,2023-10-18 23:31:37,7,44700.31,0.0,8046.06,8677.22,52746.37,Credit Card,delivered,Patna,India
O00001299,U000347,2023-06-24 20:36:15,4,21792.72,0.0,3922.69,1130.53,25715.41,Credit Card,delivered,Coimbatore,India
O00001300,U000324,2022-10-11 21:47:01,3,11141.16,0.0,2005.41,0.0,13146.57,UPI,delivered,Bhopal,India
O00001301,U000434,2024-01-16 06:21:05,1,6340.72,0.0,1141.33,0.0,7482.05,Debit Card,shipped,Bhopal,India
O00001302,U000439,2024-09-08 08:37:22,1,3900.69,0.0,702.12,1395.42,4602.81,UPI,delivered,Indore,India
O00001303,U000363,2024-10-24 10:15:13,7,66025.63,0.0,11884.61,4726.64,77910.24,UPI,cancelled,Chandigarh,India
O00001304,U000131,2023-07-06 20:21:55,3,36687.16,0.0,6603.69,5955.26,43290.85,Debit Card,cancelled,Jaipur,India
O00001305,U000477,2024-09-16 06:26:31,5,41446.41,0.0,7460.35,971.1,48906.76,UPI,returned,Sharjah,United Arab Emirates
O00001306,U000023,2023-12-18 04:46:34,5,29814.32,0.0,5366.58,4110.73,35180.9,Debit Card,delivered,Pune,India
O00001307,U000451,2022-03-14 05:19:50,11,240246.12,0.0,43244.3,26369.37,283490.42,Debit Card,delivered,Bengaluru,India
O00001308,U000336,2022-07-07 09:37:08,10,98530.45,0.0,17735.48,11031.05,116265.93,Credit Card,pending,Mumbai,India
O00001309,U000162,2023-07-22 12:31:58,7,66485.13,0.0,11967.32,8011.21,78452.45,Debit Card,delivered,Surat,India
O00001310,U000445,2024-10-14 19:39:36,6,28221.47,0.0,5079.86,1010.81,33301.33,UPI,returned,Brisbane,Australia
O00001311,U000299,2024-01-31 16:20:14,3,11956.8,0.0,2152.22,587.45,14109.02,UPI,cancelled,Bhopal,India
O00001312,U000041,2024-09-23 06:46:11,9,61008.66,0.0,10981.56,2465.87,71990.22,Credit Card,delivered,Kochi,India
O00001313,U000467,2022-05-13 06:30:55,5,34625.5,0.0,6232.59,5695.24,40858.09,UPI,shipped,Jaipur,India
O00001314,U000115,2024-12-23 21:38:48,1,6349.17,0.0,1142.85,1591.63,7492.02,Credit Card,delivered,Mumbai,India
O00001315,U000213,2021-11-19 18:36:52,9,59494.69,0.0,10709.04,4244.16,70203.73,UPI,delivered,Nagpur,India
O00001316,U000199,2022-08-31 21:57:11,6,44678.84,0.0,8042.19,10318.18,52721.03,UPI,delivered,Ahmedabad,India
O00001317,U000424,2023-06-01 14:50:20,3,15091.71,0.0,2716.51,0.0,17808.22,Net Banking,delivered,Coimbatore,India
O00001318,U000479,2023-12-18 14:50:40,9,93199.07,0.0,16775.83,0.0,109974.9,UPI,delivered,Hyderabad,India
O00001319,U000190,2024-12-30 20:48:40,3,31354.85,0.0,5643.87,9737.59,36998.72,UPI,delivered,Surat,India
O00001320,U000143,2024-01-02 22:20:08,2,10351.77,0.0,1863.32,2585.03,12215.09,UPI,delivered,Hyderabad,India
O00001321,U000058,2024-12-20 23:02:27,8,44917.42,0.0,8085.14,1617.81,53002.56,UPI,cancelled,Jaipur,India
O00001322,U000265,2024-05-28 20:55:21,8,86186.02,0.0,15513.48,9029.36,101699.5,Debit Card,delivered,Bengaluru,India
O00001323,U000314,2024-08-16 01:11:17,4,36486.86,0.0,6567.63,1543.5,43054.49,Debit Card,delivered,Jaipur,India
O00001324,U000386,2023-08-28 01:37:43,1,19635.69,0.0,3534.42,0.0,23170.11,Credit Card,delivered,Mumbai,India
O00001325,U000051,2023-09-01 09:18:56,4,25041.18,0.0,4507.41,1835.42,29548.59,COD,delivered,Brisbane,Australia
O00001326,U000101,2023-08-17 10:50:35,8,58217.36,0.0,10479.12,5775.74,68696.48,UPI,delivered,Chandigarh,India
O00001327,U000270,2024-07-26 15:21:48,4,56483.16,0.0,10166.97,10454.36,66650.13,UPI,shipped,London,United Kingdom
O00001328,U000040,2024-12-23 19:59:30,6,34170.32,0.0,6150.66,1500.91,40320.98,Debit Card,delivered,Delhi,India
O00001329,U000108,2024-01-05 13:52:52,2,37529.9,0.0,6755.38,1682.83,44285.28,UPI,delivered,Bhopal,India
O00001330,U000333,2024-05-11 13:16:08,8,63488.21,0.0,11427.88,0.0,74916.09,Net Banking,delivered,Hamburg,Germany
O00001331,U000062,2024-09-21 13:11:55,4,40381.35,0.0,7268.64,4690.42,47649.99,Credit Card,shipped,Delhi,India
O00001332,U000098,2021-08-27 13:52:44,1,6835.28,0.0,1230.35,0.0,8065.63,Debit Card,pending,London,United Kingdom
O00001333,U000304,2023-12-16 13:29:54,7,68540.21,0.0,12337.24,5214.74,80877.45,Credit Card,delivered,Sydney,Australia
O00001334,U000005,2023-09-21 20:29:23,4,35607.09,0.0,6409.28,2048.31,42016.37,UPI,delivered,Ahmedabad,India
O00001335,U000277,2023-04-27 06:58:08,6,41114.12,0.0,7400.54,1830.9,48514.66,COD,shipped,Chennai,India
O00001336,U000304,2024-12-06 09:51:28,8,73234.58,0.0,13182.22,1486.57,86416.8,Debit Card,delivered,Sydney,Australia
O00001337,U000036,2024-02-18 16:56:11,5,36502.52,0.0,6570.45,4184.27,43072.97,Debit Card,shipped,Bengaluru,India
O00001338,U000178,2023-12-24 09:40:12,1,12398.37,0.0,2231.71,0.0,14630.08,Credit Card,cancelled,Pune,India
O00001339,U000256,2022-02-04 21:01:51,6,51460.43,0.0,9262.88,1317.21,60723.31,Debit Card,shipped,Kolkata,India
O00001340,U000387,2024-12-23 02:17:13,5,35096.87,0.0,6317.44,6678.79,41414.31,Debit Card,cancelled,Bhopal,India
O00001341,U000191,2022-09-26 22:08:52,3,54557.1,0.0,9820.28,0.0,64377.38,Debit Card,delivered,Nagpur,India
O00001342,U000087,2023-12-20 00:16:28,8,61511.95,0.0,11072.15,3275.12,72584.1,Net Banking,delivered,Kochi,India
O00001343,U000198,2023-02-21 16:30:53,3,22924.5,0.0,4126.41,0.0,27050.91,Credit Card,delivered,Kolkata,India
O00001344,U000175,2024-04-09 00:51:29,8,78182.85,0.0,14072.91,1286.6,92255.76,Debit Card,cancelled,Coimbatore,India
O00001345,U000103,2021-08-12 23:55:23,3,43370.82,0.0,7806.75,0.0,51177.57,Debit Card,shipped,Bengaluru,India
O00001346,U000255,2024-10-04 05:11:35,4,43853.93,0.0,7893.71,13096.57,51747.64,COD,delivered,Sharjah,United Arab Emirates
O00001347,U000048,2021-03-10 00:37:12,5,88999.89,0.0,16019.98,1790.59,105019.87,Debit Card,delivered,Melbourne,Australia
O00001348,U000409,2023-04-11 14:23:29,5,33005.31,0.0,5940.96,3534.1,38946.27,Debit Card,delivered,Surat,India
O00001349,U000344,2024-07-05 01:17:30,2,29241.32,0.0,5263.44,6100.4,34504.76,UPI,delivered,Delhi,India
O00001350,U000070,2022-08-23 05:01:18,6,67721.61,0.0,12189.89,4351.98,79911.5,Credit Card,returned,Lucknow,India
O00001351,U000484,2024-07-22 14:52:29,7,24201.68,0.0,4356.3,0.0,28557.98,Credit Card,delivered,Nagpur,India
O00001352,U000467,2022-09-08 08:15:23,10,145817.03,0.0,26247.07,18165.26,172064.1,Credit Card,delivered,Delhi,India
O00001353,U000317,2024-10-19 13:35:43,4,63440.89,0.0,11419.36,0.0,74860.25,Credit Card,delivered,Surat,India
O00001354,U000448,2024-12-23 01:50:31,6,21946.68,0.0,3950.4,5253.77,25897.08,Credit Card,delivered,Kochi,India
O00001355,U000336,2022-10-14 22:14:35,1,24255.47,0.0,4365.98,0.0,28621.45,Credit Card,delivered,Hyderabad,India
O00001356,U000305,2023-02-28 17:58:42,3,15794.55,0.0,2843.02,0.0,18637.57,Debit Card,delivered,Manchester,United Kingdom
O00001357,U000450,2024-05-20 23:33:39,2,19926.8,0.0,3586.82,0.0,23513.62,UPI,pending,Mumbai,India
O00001358,U000243,2022-11-12 07:01:47,1,10973.67,0.0,1975.26,4660.61,12948.93,UPI,delivered,Ahmedabad,India
O00001359,U000039,2022-08-08 17:02:03,5,24940.9,0.0,4489.36,5170.09,29430.26,Net Banking,cancelled,London,United Kingdom
O00001360,U000451,2022-05-06 19:56:29,6,40543.59,0.0,7297.85,7374.66,47841.44,UPI,pending,Jaipur,India
O00001361,U000492,2023-07-13 09:30:06,2,7333.02,0.0,1319.94,0.0,8652.96,Credit Card,delivered,Delhi,India
O00001362,U000229,2024-12-27 08:47:21,1,13855.69,0.0,2494.02,2421.55,16349.71,UPI,delivered,Chandigarh,India
O00001363,U000142,2024-11-17 22:45:21,3,96349.35,0.0,17342.88,0.0,113692.23,UPI,pending,Chandigarh,India
O00001364,U000203,2024-05-27 09:11:53,7,64133.85,0.0,11544.09,2263.44,75677.94,Debit Card,delivered,Coimbatore,India
O00001365,U000449,2024-05-30 22:39:01,2,13407.94,0.0,2413.43,0.0,15821.37,Debit Card,shipped,Ahmedabad,India
O00001366,U000265,2023-10-17 18:05:54,4,47302.48,0.0,8514.45,6697.65,55816.93,Credit Card,pending,Bengaluru,India
O00001367,U000341,2022-06-19 20:46:06,8,60950.34,0.0,10971.06,5673.33,71921.4,Net Banking,shipped,Brisbane,Australia
O00001368,U000365,2022-12-01 13:31:57,8,65059.93,0.0,11710.79,18233.91,76770.72,Debit Card,pending,Mumbai,India
O00001369,U000470,2024-07-17 19:45:38,2,12379.62,0.0,2228.33,0.0,14607.95,UPI,returned,Bengaluru,India
O00001370,U000087,2022-07-30 17:15:26,7,39597.04,0.0,7127.47,8886.78,46724.51,Net Banking,delivered,Coimbatore,India
O00001371,U000418,2022-10-05 12:08:26,3,9199.93,0.0,1655.99,2100.71,10855.92,Credit Card,delivered,Indore,India
O00001372,U000051,2024-01-04 22:52:01,4,40640.17,0.0,7315.23,3068.73,47955.4,Net Banking,delivered,Brisbane,Australia
O00001373,U000161,2024-09-13 22:06:46,5,45518.08,0.0,8193.25,446.1,53711.33,UPI,pending,Indore,India
O00001374,U000253,2023-05-06 13:32:06,6,41519.74,0.0,7473.55,4072.52,48993.29,Credit Card,delivered,Hyderabad,India
O00001375,U000321,2022-11-28 00:38:16,3,19796.91,0.0,3563.44,0.0,23360.35,UPI,delivered,Patna,India
O00001376,U000140,2024-08-14 08:58:03,2,14313.38,0.0,2576.41,0.0,16889.79,UPI,delivered,Nagpur,India
O00001377,U000169,2024-05-22 21:25:11,2,23433.0,0.0,4217.94,2413.96,27650.94,UPI,delivered,Mumbai,India
O00001378,U000454,2023-08-09 07:56:29,8,75229.6,0.0,13541.33,4573.9,88770.93,Credit Card,cancelled,Kochi,India
O00001379,U000273,2024-01-27 06:32:46,3,6418.64,0.0,1155.36,1995.85,7574.0,UPI,delivered,Delhi,India
O00001380,U000031,2023-04-30 08:26:25,7,102494.44,0.0,18449.0,8536.52,120943.44,UPI,pending,Chandigarh,India
O00001381,U000009,2022-01-03 05:17:02,10,66312.97,0.0,11936.33,8595.19,78249.3,UPI,delivered,Chandigarh,India
O00001382,U000244,2024-09-16 00:04:12,4,31884.8,0.0,5739.26,0.0,37624.06,Credit Card,delivered,Patna,India
O00001383,U000483,2022-08-13 17:59:28,10,40996.65,0.0,7379.4,3552.71,48376.05,UPI,cancelled,Ahmedabad,India
O00001384,U000230,2024-12-28 23:32:15,5,39525.77,0.0,7114.64,2003.97,46640.41,Credit Card,delivered,Surat,India
O00001385,U000173,2024-09-04 06:39:37,4,26240.22,0.0,4723.24,0.0,30963.46,Credit Card,delivered,Bhopal,India
O00001386,U000326,2024-10-14 19:37:31,10,87170.4,0.0,15690.67,0.0,102861.07,UPI,delivered,Coimbatore,India
O00001387,U000371,2024-07-02 18:33:02,3,26004.01,0.0,4680.72,1456.46,30684.73,COD,delivered,Patna,India
O00001388,U000352,2024-08-04 18:38:51,2,11479.92,0.0,2066.39,0.0,13546.31,UPI,delivered,Surat,India
O00001389,U000448,2024-12-18 10:19:52,6,61676.05,0.0,11101.69,3000.87,72777.74,UPI,delivered,Hyderabad,India
O00001390,U000346,2022-11-19 00:50:01,6,44703.97,0.0,8046.71,8962.07,52750.68,Credit Card,delivered,Coimbatore,India
O00001391,U000110,2022-09-28 01:12:14,5,28680.17,0.0,5162.43,1481.7,33842.6,Credit Card,delivered,Lucknow,India
O00001392,U000097,2024-05-28 04:58:13,8,116437.87,0.0,20958.82,0.0,137396.69,Credit Card,delivered,Delhi,India
O00001393,U000234,2023-02-07 22:13:01,7,53621.38,0.0,9651.85,10648.39,63273.23,UPI,delivered,Surat,India
O00001394,U000342,2023-03-22 15:09:54,3,19908.86,0.0,3583.59,987.03,23492.45,Credit Card,delivered,Jaipur,India
O00001395,U000473,2024-12-27 17:58:36,3,13035.08,0.0,2346.31,5219.95,15381.39,Debit Card,shipped,Dubai,United Arab Emirates
O00001396,U000175,2022-10-24 14:42:56,10,73484.81,0.0,13227.27,9671.75,86712.08,UPI,delivered,Patna,India
